att48uniform VN 50 15 sa ReduceTime 15 2	0	1	3	2	1	1	0.0	0.02002714003884592	1.0	0.0	3.4305317324185246E-4	
att48uniform NSGA2 50 15 sa ReduceTime 15 2	0	3	3	2	1	1	0.12214959685513413	-4.037316816091124E-4	0.0	1.0	0.021955403087478557	
att48uniform GREEDY 50 15 sa ReduceTime 20 2	0	2	3	2	1	2	0.24754901960784328	0.017698611790930407	0.890396472450441	1.0	7.158196134574087E-4	
att48uniform VN 50 15 sa ReduceTime 20 2	0	1	3	2	1	2	0.0	0.017710298445654256	0.890396472450441	0.0	3.5790980672870435E-4	
att48uniform NSGA2 50 15 sa ReduceTime 20 2	0	3	3	2	1	2	0.09131803264222466	-3.9290917326304046E-4	0.0	1.0	0.023264137437365783	
att48uniform GREEDY 50 15 sa ReduceTime 10 6	0	2	3	2	1	0	0.24754901960784328	0.06760203434484527	0.9466332963398457	1.0	0.0021208907741251328	
att48uniform VN 50 15 sa ReduceTime 10 6	0	1	3	2	1	0	0.0	0.07184299153802753	1.0	0.0	0.0010604453870625664	
att48uniform NSGA2 50 15 sa ReduceTime 10 6	0	3	3	2	1	0	0.09411095828154825	-3.3828867343326804E-4	0.0	1.0	0.0784729586426299	
att48uniform GREEDY 50 15 sa ReduceTime 15 6	0	2	3	2	1	1	0.24754901960784328	0.08836331159618567	0.9466332963398457	1.0	0.0027472527472527475	
att48uniform VN 50 15 sa ReduceTime 15 6	0	1	3	2	1	1	0.0	0.09429756114151293	1.0	0.0	0.0013736263736263737	
att48uniform NSGA2 50 15 sa ReduceTime 15 6	0	3	3	2	1	1	0.10485478382482247	-4.298891770705132E-4	0.0	1.0	0.10989010989010989	
att48uniform GREEDY 50 15 sa ReduceTime 20 6	0	2	3	2	1	2	0.24754901960784328	0.09275145184510966	0.9466332963398457	1.0	0.0026845637583892616	
att48uniform VN 50 15 sa ReduceTime 20 6	0	1	3	2	1	2	0.0	0.09912992211452608	1.0	0.0	0.0013422818791946308	
att48uniform NSGA2 50 15 sa ReduceTime 20 6	0	3	3	2	1	2	0.09779989269599945	-4.030484934211598E-4	0.0	1.0	0.11812080536912752	
att48uniform SA 22 5 sa ReduceTime 10 2	0	0	0	0	1	0	0.0	0.7721452434654146	0.9918511752840868	0.0	0.038461538461538464	
att48uniform GREEDY 22 5 sa ReduceTime 10 2	0	2	0	0	1	0	0.0	0.7716040069471344	1.0	0.0	0.038461538461538464	
att48uniform VN 22 5 sa ReduceTime 10 2	0	1	0	0	1	0	0.0	0.7716040069471344	1.0	0.0	0.038461538461538464	
att48uniform NSGA2 22 5 sa ReduceTime 10 2	0	3	0	0	1	0	0.13361002900581023	-0.01664959290351472	0.0	1.0	0.8846153846153846	
att48uniform SA 22 5 sa ReduceTime 15 2	0	0	0	0	1	1	0.0	0.7380316298467622	0.9918511752840868	0.0	0.03333333333333333	
att48uniform GREEDY 22 5 sa ReduceTime 15 2	0	2	0	0	1	1	0.0	0.7377141680954465	1.0	0.0	0.03333333333333333	
att48uniform VN 22 5 sa ReduceTime 15 2	0	1	0	0	1	1	0.0	0.7377141680954465	1.0	0.0	0.03333333333333333	
att48uniform NSGA2 22 5 sa ReduceTime 15 2	0	3	0	0	1	1	0.13564045595719088	-0.02059817944111727	0.0	1.0	0.8666666666666667	
att48uniform SA 22 5 sa ReduceTime 20 2	0	0	0	0	1	2	0.0	0.729888323330683	0.9918511752840868	0.0	0.043478260869565216	
att48uniform GREEDY 22 5 sa ReduceTime 20 2	0	2	0	0	1	2	0.0	0.7268328152699756	1.0	0.0	0.043478260869565216	
