att48uniform NSGA2 22 10 sa ReduceTime 15 2	0	3	0	1	1	1	0	0.15598588175785388	0.005862972009374079	0.0	1.0	0.9428571428571428	
att48uniform SA 22 10 sa ReduceTime 20 2	0	0	0	1	1	2	0	0.0	0.3382638628120517	0.9083919002931865	0.0	0.01818181818181818	
att48uniform GREEDY 22 10 sa ReduceTime 20 2	0	2	0	1	1	2	0	0.24754901960784328	0.2908698031821929	0.7815184343621517	1.0	0.03636363636363636	
att48uniform VN 22 10 sa ReduceTime 20 2	0	1	0	1	1	2	0	0.0	0.3840140251991447	1.0	0.0	0.01818181818181818	
att48uniform NSGA2 22 10 sa ReduceTime 20 2	0	3	0	1	1	2	0	0.13705423161449765	0.007306918872425226	0.0	1.0	0.9272727272727272	
att48uniform NSGA2 22 10 sa ReduceTime 10 4	0	3	0	1	1	0	1	0.11083072782142747	0.0	0.0	1.0	0.8888888888888888	
att48uniform NSGA2 22 10 sa ReduceTime 15 4	0	3	0	1	1	1	1	0.16663988430944648	0.0	0.0	1.0	1.0	
att48uniform NSGA2 22 10 sa ReduceTime 20 4	0	3	0	1	1	2	1	0.1724865663569198	0.0	0.0	1.0	1.0	
att48uniform SA 22 10 sa ReduceTime 10 6	0	0	0	1	1	0	2	0.0	0.38432332892411497	0.960968111783588	0.0	0.011904761904761904	
att48uniform GREEDY 22 10 sa ReduceTime 10 6	0	2	0	1	1	0	2	0.23690920378846245	0.32027630351907954	0.8267514207806902	1.0	0.03571428571428571	
att48uniform VN 22 10 sa ReduceTime 10 6	0	1	0	1	1	0	2	0.24754901960784328	0.3200519335536458	0.8267514207806902	1.0	0.023809523809523808	
att48uniform NSGA2 22 10 sa ReduceTime 10 6	0	3	0	1	1	0	2	0.11845515493581656	0.0027967848268905006	0.0	1.0	0.9285714285714286	
att48uniform SA 22 10 sa ReduceTime 15 6	0	0	0	1	1	1	2	0.0	0.3385495575457909	0.9083919002931865	0.0	0.011363636363636364	
att48uniform GREEDY 22 10 sa ReduceTime 15 6	0	2	0	1	1	1	2	0.24754901960784328	0.3230638111593606	0.8743330424047605	1.0	0.022727272727272728	
att48uniform VN 22 10 sa ReduceTime 15 6	0	1	0	1	1	1	2	0.0	0.3837552395434251	1.0	0.0	0.011363636363636364	
att48uniform NSGA2 22 10 sa ReduceTime 15 6	0	3	0	1	1	1	2	0.15485247440756494	0.0017255194295072952	0.0	1.0	0.9431818181818182	
att48uniform SA 22 10 sa ReduceTime 20 6	0	0	0	1	1	2	2	0.0	0.31522124871547	0.8322602174002045	0.0	0.013513513513513514	
att48uniform GREEDY 22 10 sa ReduceTime 20 6	0	2	0	1	1	2	2	0.24754901960784328	0.3020895317358674	0.8010558083103883	1.0	0.02702702702702703	
att48uniform VN 22 10 sa ReduceTime 20 6	0	1	0	1	1	2	2	0.24754901960784328	0.35616185018235347	0.9161907070412998	1.0	0.02702702702702703	
att48uniform NSGA2 22 10 sa ReduceTime 20 6	0	3	0	1	1	2	2	0.1514987753473713	0.0024564391210251547	0.0	1.0	0.9054054054054054	
att48uniform SA 22 15 sa ReduceTime 10 2	0	0	0	2	1	0	0	0.0	0.3199951213418048	1.0	0.0	0.1111111111111111	
att48uniform GREEDY 22 15 sa ReduceTime 10 2	0	2	0	2	1	0	0	0.24754901960784328	0.22042439006705752	0.8504063233821008	1.0	0.2222222222222222	
att48uniform VN 22 15 sa ReduceTime 10 2	0	1	0	2	1	0	0	0.0	0.23577656332566452	0.8898833403328045	0.0	0.1111111111111111	
att48uniform NSGA2 22 15 sa ReduceTime 10 2	0	3	0	2	1	0	0	0.1221247807261852	0.08078110232810372	0.0	1.0	0.5555555555555556	
att48uniform SA 22 15 sa ReduceTime 15 2	0	0	0	2	1	1	0	0.0	0.4112584880239314	1.0	0.0	0.034482758620689655	
att48uniform GREEDY 22 15 sa ReduceTime 15 2	0	2	0	2	1	1	0	0.24754901960784328	0.3070833870610344	0.8619897047069545	1.0	0.06896551724137931	
att48uniform VN 22 15 sa ReduceTime 15 2	0	1	0	2	1	1	0	0.0	0.3220099602281072	0.8984099257338858	0.0	0.034482758620689655	
att48uniform NSGA2 22 15 sa ReduceTime 15 2	0	3	0	2	1	1	0	0.1556626120087855	0.02304383240085532	0.0	1.0	0.8620689655172413	
att48uniform SA 22 15 sa ReduceTime 20 2	0	0	0	2	1	2	0	0.0	0.2684495648124283	1.0	0.0	0.14285714285714285	
att48uniform GREEDY 22 15 sa ReduceTime 20 2	0	2	0	2	1	2	0	0.24754901960784328	0.14808162236630903	0.8196764797806428	1.0	0.2857142857142857	
att48uniform VN 22 15 sa ReduceTime 20 2	0	1	0	2	1	2	0	0.0	0.16188753708386067	0.8672629475060999	0.0	0.14285714285714285	
att48uniform NSGA2 22 15 sa ReduceTime 20 2	0	3	0	2	1	2	0	0.20842829467271826	0.09978254593841612	0.0	1.0	0.42857142857142855	
att48uniform NSGA2 22 15 sa ReduceTime 10 4	0	3	0	2	1	0	1	0.19894566526481963	0.0	0.0	1.0	1.0	
att48uniform NSGA2 22 15 sa ReduceTime 15 4	0	3	0	2	1	1	1	0.11112988045753866	0.0	0.0	1.0	1.0	
att48uniform NSGA2 22 15 sa ReduceTime 20 4	0	3	0	2	1	2	1	0.1756742401672007	0.0	0.0	1.0	1.0	
att48uniform SA 22 15 sa ReduceTime 10 6	0	0	0	2	1	0	2	0.0	0.37137880700953424	1.0	0.0	0.07692307692307693	
att48uniform GREEDY 22 15 sa ReduceTime 10 6	0	2	0	2	1	0	2	0.24754901960784328	0.23847207723278926	0.8379260731572877	1.0	0.15384615384615385	
att48uniform VN 22 15 sa ReduceTime 10 6	0	1	0	2	1	0	2	0.0	0.2499872097090864	0.8806965652121057	0.0	0.07692307692307693	
att48uniform NSGA2 22 15 sa ReduceTime 10 6	0	3	0	2	1	0	2	0.12323926874577312	0.051641096683314375	0.0	1.0	0.6923076923076923	
att48uniform SA 22 15 sa ReduceTime 15 6	0	0	0	2	1	1	2	0.0	0.36727731320663914	1.0	0.0	0.07692307692307693	
att48uniform GREEDY 22 15 sa ReduceTime 15 6	0	2	0	2	1	1	2	0.24754901960784328	0.24845352854228375	0.8111340231708662	1.0	0.15384615384615385	
att48uniform VN 22 15 sa ReduceTime 15 6	0	1	0	2	1	1	2	0.0	0.26762305890783405	0.860974802121297	0.0	0.07692307692307693	
att48uniform NSGA2 22 15 sa ReduceTime 15 6	0	3	0	2	1	1	2	0.1557043482753263	0.05408052636383188	0.0	1.0	0.6923076923076923	
att48uniform SA 22 15 sa ReduceTime 20 6	0	0	0	2	1	2	2	0.0	0.2704718208808888	1.0	0.0	0.14285714285714285	
att48uniform GREEDY 22 15 sa ReduceTime 20 6	0	2	0	2	1	2	2	0.24754901960784328	0.14088194959737324	0.8094101946725044	1.0	0.2857142857142857	
att48uniform VN 22 15 sa ReduceTime 20 6	0	1	0	2	1	2	2	0.0	0.15654024734230723	0.8597058832714475	0.0	0.14285714285714285	
att48uniform NSGA2 22 15 sa ReduceTime 20 6	0	3	0	2	1	2	2	0.1447297620097125	0.10030330261075913	0.0	1.0	0.42857142857142855	
att48uniform SA 30 5 sa ReduceTime 10 2	0	0	1	0	1	0	0	0.0	0.14675235586968288	1.0	0.0	0.2	
att48uniform GREEDY 30 5 sa ReduceTime 10 2	0	2	1	0	1	0	0	0.24754901960784328	0.06493839187763936	0.8246919593881968	1.0	0.4	
att48uniform VN 30 5 sa ReduceTime 10 2	0	1	1	0	1	0	0	0.0	0.0940794819170514	0.9020002888938378	0.0	0.2	
